name,ra,e_ra,dec,e_dec,total_flux,e_total_flux,peak_flux,e_peak_flux,dc_maj,e_dc_maj,dc_min,e_dc_min,dc_pa,e_dc_pa,isl_rms,s_code
APTF_J214100+392934,325.251052563185,3.25042296578674,39.4928632757134,3.21869378895782,3.88666521935505,1.07226501975169,1.68492349446861,0.343104890986612,26.093950487784,10.8053401810814,3.36967223688,15.0657462058519,66.2936844649911,33.6105205286972,0.3132300335,S
APTF_J214109+393000,325.289718614628,1.4886862058379,39.500272213268,1.83939923228958,3.34001492605605,0.544180909265076,2.78508786410943,0.29063395999698,8.59189711266,7.00700170672184,4.882096351296,2.74275133417703,39.3583734740983,59.1406526632608,0.2582835441,S
APTF_J214040+393442,325.166770681292,1.27560371317314,39.5784840066932,1.45224761589795,5.96867605325673,0.665966659293025,4.52750792146521,0.355523388907017,11.95171767,4.65863434744758,7.10026668072,3.858557814384,-12.0838580638293,81.6741057976256,0.27595530264,S
APTF_J214007+393421,325.029168391957,1.15183070144998,39.5725354256973,1.1881620041557,10.7986824068709,0.956612937387154,8.76986794000119,0.581802857446572,10.368427343004,3.48078411976537,3.238009768548,3.73899168021031,40.5171324835428,33.385674896922,0.38538340596,S
APTF_J213957+393713,324.989968361417,1.87789633993378,39.6203639926149,2.99177376304818,3.98330917657794,0.897684825017205,2.67340372473372,0.384485318409755,20.903874503076,10.5632482607175,2.979415562364,5.22200255190342,-20.9445439321724,31.4876795899962,0.37879124284,S
APTF_J214027+393716,325.115462804811,1.91818118797085,39.62117519528,2.66845060141165,2.50280509755606,0.621607237875311,1.99673853489891,0.306666531775968,13.241800139148,8.49996358640739,0.0,9.26852418467104,39.955864238502,39.4653539187545,0.29367342358,S
APTF_J213946+394449,324.943575171109,1.43349030849766,39.7471617247991,1.99754555794347,6.98176411392075,0.976608414242843,4.39956265801965,0.425198841410724,20.72629208808,5.55634091623985,7.183494357408,4.09249995382691,-6.36730879097001,18.6405853396505,0.37377802073,S
APTF_J213926+394640,324.859608644675,1.20707289038666,39.7778908500707,1.23578795711301,8.83037468669004,0.866951145563159,7.31120533635294,0.521409268729694,0.0,12.1271589897177,0.0,6.70581216485826,0.0,,0.36720122444,S
APTF_J213928+394727,324.869272074668,0.997810730856442,39.7908503613069,0.955195430545782,16.257645084585,1.08150136101788,13.6194512769457,0.763863612405729,11.072835611064,2.19705870539721,4.582245820392,1.42007760442682,-6.52512642399887,12.1345292125738,0.35991816549,S
APTF_J214154+393456,325.477663259944,0.830849083532067,39.5822941744726,0.720103787665851,10.0853811685618,0.545785952000209,8.25154436991192,0.424670251806313,10.844134399512,1.00352997239196,4.690513389096,1.20435902795087,-25.9077448832656,7.1459023758208,0.10298573034,C
APTF_J214153+393530,325.471244947233,0.747537003160192,39.5918703317698,0.620962908305379,16.0091964602767,0.827825493338418,12.995499629508,0.657759316619666,8.931652524036,0.639005760383884,6.238830484152,0.641795349865293,-33.2196696755615,9.48143652476189,0.10298573034,C
APTF_J214158+393532,325.49377462077,1.08807025557258,39.5923626249917,1.08748352212576,2.72963521964232,0.21906150789028,2.61345542692146,0.158993708613954,5.632291345356,3.90521834967542,1.228661951904,1.66300951383802,17.7042142175297,24.6131982994243,0.096253847,S
APTF_J214231+393354,325.62980369315,0.61170231893354,39.5650308921372,0.473899754096977,31.1958499489032,1.61270538892591,25.1084961040838,1.2580638466941,9.773223036732,0.234351384144586,0.0,1.14834687175212,-58.8390250741071,1.76708201657432,0.08144446474,M
APTF_J214228+393450,325.620016778056,5.52959883833413,39.5806939076373,1.94464940578121,1.45159834542327,0.262530484737002,0.63039800383164,0.0902413928730496,0.0,44.1917495241095,0.0,6.4631900980695,0.0,,0.08455770148,M
APTF_J214243+393613,325.679235668527,2.18313333907138,39.6036765725107,3.58340005942123,0.55192023725751,0.157792964258712,0.40100233744626,0.0707678084447446,17.854427125692,10.3271408578959,2.868902403444,5.97687652406025,-21.6527453558131,24.8869086969523,0.07082088996,S
APTF_J214222+393731,325.595528872533,1.80366979356319,39.6253930815882,2.30769126857144,0.75529407472596,0.171268333563723,0.61418166981171,0.0875263322499945,10.099408538448,7.91182888791164,0.0,10.1094006379945,58.6013444477355,85.8016591410621,0.08112354408,S
APTF_J214235+393817,325.649770674306,1.63969565935235,39.6382003170948,2.63462888961014,0.88314590796003,0.164428890655269,0.5912633933745,0.0709948397575558,22.058660890152,8.20679889706858,3.771732295944,3.2514087627234,-12.1003933261375,23.0144413084168,0.06895446131,S
APTF_J214238+393828,325.660312658245,0.751230562925183,39.6413621933969,0.600895145365736,12.7620177270831,0.683174927310128,9.08574726639987,0.45919109084228,24.994581881472,0.536618458024566,1.05823813302,1.75957025127433,-16.5038391709794,0.998647457861441,0.06692868919,M
APTF_J214158+393749,325.495157943989,2.22094973504813,39.6302782110459,4.29972148416203,0.99636232416237,0.235791461633023,0.52091582049903,0.0820021475330352,33.516364960404,12.1368812944926,0.0,7.37189593515437,-18.8934082044415,17.7680113226851,0.08783859812,S
APTF_J214116+393845,325.317471307119,1.1620161543551,39.6460271153663,1.19381559178011,3.45884743544307,0.31549714697271,2.93657121030141,0.197519144074865,6.97170785094,3.21899605984279,4.804250549976,1.90920623984029,77.9356036705358,65.8027407232066,0.13329117792,S
APTF_J214208+393829,325.536448822967,1.82026701433548,39.6414404121476,2.65890382845948,1.19708317274436,0.236152056620276,0.65697208229631,0.0903689306421292,21.435116943132,8.71035067696926,9.311266089684,3.41548244822002,-22.0843745660822,63.9095727554892,0.08311626152,S
APTF_J214228+393858,325.617709218082,1.46802654360708,39.649712433259,1.76436047458271,0.9815956613661,0.15357099540981,0.81351107881593,0.0822679973123812,8.966814661548,6.39100634706205,4.5263714076,3.7126912872536,-43.9988986672779,55.2216419416695,0.07215110963,S
APTF_J214235+394019,325.648548005456,1.72143067951922,39.6721009037973,2.64792554123776,0.90610820365758,0.175882445901515,0.52730114898912,0.0700243985294207,20.810008230336,7.24130003124466,8.926262973756,5.17037048098426,-5.6357781510371,43.7197986078266,0.06501648022,S
APTF_J214233+394205,325.638418118471,4.67284629498674,39.7014510413744,2.04388217355478,1.66427277211833,0.248098509933772,0.42997254705207,0.0658378503886957,41.51984778486,11.995265694088,0.0,6.73020931840534,-13.4874136558771,7.89882225293046,0.06222886441,M
APTF_J214217+394329,325.573678560785,1.57261460904711,39.7247652071801,2.02927914060018,0.73180627862892,0.13483332145491,0.62040344737371,0.0713017803187546,9.078865399008,7.51236659205795,4.689442152108,2.388882959001,-25.3411427269415,39.6455683861874,0.06577264139,S
APTF_J214308+393806,325.786955560483,1.51309363462064,39.6351149392869,1.84808470723379,0.62348946092763,0.10260870707045,0.51483734934984,0.0542108215425083,10.966162964724,6.16651168858073,0.0,8.12766519104933,-43.4964600230734,38.73745935886,0.04842641283,S
APTF_J214317+393901,325.821180714032,1.09674042621698,39.6504326962726,1.08496904954269,1.26978260013429,0.103319715690985,1.21258460350038,0.074680478639979,0.0,9.00047113408622,0.0,4.6280318546249,0.0,,0.04555356281,S
APTF_J214303+394124,325.76486763526,1.34337585854448,39.6901068023156,1.52257962746271,0.95794759284114,0.117631393337408,0.70911078016515,0.0606515662049137,11.70071571348,4.69562257645345,6.290081995068,4.07901236125876,-44.2940020851902,39.8912490737991,0.04849369361,S
APTF_J214356+394128,325.986810646817,0.997782236325273,39.6911437553011,0.946810668312289,2.15276310236493,0.143093511545169,1.78768512013938,0.10051820389177,9.469276704,2.68658332867513,5.58563147586,2.90969944694783,-18.0555181992543,27.6497806601311,0.04701299622,S
APTF_J214409+394108,326.03752641487,2.12663102585525,39.6855583410351,3.14082237924864,0.42257271231615,0.115084388252067,0.28485912404433,0.0505965600545872,13.726156111308,10.4197563763581,8.918221013352,7.52449926619173,21.418236478914,46.2792587107525,0.04748662104,S
APTF_J214402+394100,326.009331676238,1.22987469517231,39.6834709587979,1.30612457699932,0.95440567251381,0.100823861739208,0.858098539023,0.062964578947003,0.0,10.4124306189595,0.0,6.26182803989449,0.0,,0.04708473352,S
APTF_J214414+394213,326.061127701811,1.04994524473626,39.7037067651997,1.01135712070976,1.81628356224612,0.133165515114917,1.57614112989663,0.0929806000950205,6.843514473792,2.90288454801874,4.308428410776,2.26032126653487,-57.4988625718945,71.2392611601077,0.05014485942,S
APTF_J214352+394258,325.969120679716,2.57398878862444,39.7162936187777,3.2263640279474,0.36210272646735,0.114769248688656,0.2537764963272,0.0525663257010876,0.0,22.170395580744,0.0,7.61403447117795,0.0,,0.04820081085,S
APTF_J214349+394349,325.957889241684,2.12424821428993,39.7304623559559,2.84996447339527,0.36535495404342,0.103339502795935,0.28988295905151,0.0512928831130068,10.11120789132,9.75741950203484,0.0,10.0124657505634,61.8398113736677,89.284304922742,0.04834031279,S
APTF_J214256+394101,325.735077773676,1.67482709063948,39.6838699575944,2.35879295569503,0.63437428872114,0.120094535800955,0.44983633714833,0.0550608075685394,17.504674910748,9.52935279033036,3.144615736212,5.77166536406846,-27.8950315344581,33.3329423193536,0.05150909783,S
APTF_J214234+394424,325.645348309722,1.42867617774844,39.7401172452292,1.68622813898499,0.78740390052819,0.118495865182636,0.69046974364731,0.0665670450293899,6.833704847112,6.66778297683244,3.875136900624,2.93717380971223,-53.2998957706843,72.7379629516195,0.05807777779,S
APTF_J214256+394504,325.735173885932,2.36902374050535,39.7513737059933,3.31610697017194,0.35164190069613,0.109679917385465,0.26909304121392,0.0526714598009653,10.951198574184,11.1831014620797,3.760913881044,7.28687454006,-58.1353287314597,86.0771815586763,0.05005462663,S
